sample_id,cnt_ratio,lig_ratio,graphene_ratio,cnt_conductivity,lig_conductivity,graphene_conductivity,composite_conductivity,synergy_2d,synergy_3d,total_synergy,method,source
TERNARY-0.6-0.2-0.2-02,0.6,0.1571428571428572,0.24285714285714283,86761.27708495084,1100.0,1000000.0,515600.89186825784,0.6023463870104973,1.6481423053778441,0.6481423053778441,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.6-0.2-0.2-00,0.6,0.17142857142857149,0.22857142857142854,86761.27708495084,1100.0,1000000.0,493209.17896867055,0.6047870691262341,1.6518074772894993,0.6518074772894993,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.6-0.2-0.2-01,0.6,0.17142857142857149,0.22857142857142854,86761.27708495084,1100.0,1000000.0,430109.30377279496,0.6047870691262341,1.6518074772894993,0.6518074772894993,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.6-0.2-0.2-02,0.6,0.17142857142857149,0.22857142857142854,86761.27708495084,1100.0,1000000.0,515910.7129369756,0.6047870691262341,1.6518074772894993,0.6518074772894993,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.6-0.2-0.2-00,0.6,0.18571428571428578,0.21428571428571425,86761.27708495084,1100.0,1000000.0,391416.4220766652,0.6062052284602423,1.6539603305010586,0.6539603305010586,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.6-0.2-0.2-01,0.6,0.18571428571428578,0.21428571428571425,86761.27708495084,1100.0,1000000.0,461555.4187338847,0.6062052284602423,1.6539603305010586,0.6539603305010586,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.6-0.2-0.2-02,0.6,0.18571428571428578,0.21428571428571425,86761.27708495084,1100.0,1000000.0,518112.129532952,0.6062052284602423,1.6539603305010586,0.6539603305010586,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.6-0.2-0.2-00,0.6,0.20000000000000007,0.19999999999999996,86761.27708495084,1100.0,1000000.0,384342.40329787286,0.6066112484286076,1.6546112484286075,0.6546112484286075,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.6-0.2-0.2-01,0.6,0.20000000000000007,0.19999999999999996,86761.27708495084,1100.0,1000000.0,398509.2564183129,0.6066112484286076,1.6546112484286075,0.6546112484286075,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.6-0.2-0.2-02,0.6,0.20000000000000007,0.19999999999999996,86761.27708495084,1100.0,1000000.0,420747.6927831822,0.6066112484286076,1.6546112484286075,0.6546112484286075,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-00,0.7,0.1,0.20000000000000004,86761.27708495084,1100.0,1000000.0,376189.91025416483,0.4747360552810875,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-01,0.7,0.1,0.20000000000000004,86761.27708495084,1100.0,1000000.0,343351.9428169361,0.4747360552810875,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-02,0.7,0.1,0.20000000000000004,86761.27708495084,1100.0,1000000.0,394128.03585385194,0.4747360552810875,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-00,0.7,0.10000000000000002,0.2,86761.27708495084,1100.0,1000000.0,358666.04488024994,0.47473605528108753,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-01,0.7,0.10000000000000002,0.2,86761.27708495084,1100.0,1000000.0,406829.0474340053,0.47473605528108753,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-02,0.7,0.10000000000000002,0.2,86761.27708495084,1100.0,1000000.0,363146.49413518875,0.47473605528108753,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-00,0.7,0.10000000000000003,0.2,86761.27708495084,1100.0,1000000.0,440581.2392415117,0.47473605528108753,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-01,0.7,0.10000000000000003,0.2,86761.27708495084,1100.0,1000000.0,367416.5754466352,0.47473605528108753,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-02,0.7,0.10000000000000003,0.2,86761.27708495084,1100.0,1000000.0,381878.7386424315,0.47473605528108753,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-00,0.7,0.10000000000000005,0.2,86761.27708495084,1100.0,1000000.0,417488.49106350035,0.47473605528108753,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-01,0.7,0.10000000000000005,0.2,86761.27708495084,1100.0,1000000.0,353380.2807558424,0.47473605528108753,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-02,0.7,0.10000000000000005,0.2,86761.27708495084,1100.0,1000000.0,399110.76512798684,0.47473605528108753,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-00,0.7,0.10000000000000005,0.2,86761.27708495084,1100.0,1000000.0,432967.7199698369,0.47473605528108753,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-01,0.7,0.10000000000000005,0.2,86761.27708495084,1100.0,1000000.0,341570.17368437786,0.47473605528108753,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-02,0.7,0.10000000000000005,0.2,86761.27708495084,1100.0,1000000.0,397767.81468255003,0.47473605528108753,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-00,0.7,0.10000000000000006,0.19999999999999998,86761.27708495084,1100.0,1000000.0,400127.4889980096,0.47473605528108753,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-01,0.7,0.10000000000000006,0.19999999999999998,86761.27708495084,1100.0,1000000.0,416494.6121132154,0.47473605528108753,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-02,0.7,0.10000000000000006,0.19999999999999998,86761.27708495084,1100.0,1000000.0,353189.422127652,0.47473605528108753,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-00,0.7,0.10000000000000007,0.19999999999999996,86761.27708495084,1100.0,1000000.0,350570.82386111154,0.47473605528108753,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-01,0.7,0.10000000000000007,0.19999999999999996,86761.27708495084,1100.0,1000000.0,408345.1912957796,0.47473605528108753,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-02,0.7,0.10000000000000007,0.19999999999999996,86761.27708495084,1100.0,1000000.0,401290.93868752965,0.47473605528108753,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-00,0.7,0.10000000000000009,0.19999999999999996,86761.27708495084,1100.0,1000000.0,399833.03686736367,0.47473605528108753,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-01,0.7,0.10000000000000009,0.19999999999999996,86761.27708495084,1100.0,1000000.0,402842.0282140818,0.47473605528108753,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
TERNARY-0.7-0.1-0.2-02,0.7,0.10000000000000009,0.19999999999999996,86761.27708495084,1100.0,1000000.0,370653.6419210049,0.47473605528108753,1.5027360552810876,0.5027360552810876,CNT-LIG-Graphene Ternary,Simulated
